LineID,SalesID,ItemNo,Quantity,LinePrice,ProfitMargin,Tax
SL03729,S0491,P150,10,927.4,11.3,16.65
SL03730,S0491,P182,1,125.2,22.84,11.38
SL03731,S0491,P068,3,349.71,29.66,7.8
SL03732,S0491,P118,8,1153.76,12.75,14.06
SL03733,S0491,P031,5,452.4,13.26,12.41
SL03734,S0492,P015,7,1305.71,8.61,12.01
SL03735,S0492,P137,10,553.2,12.86,5.09
SL03736,S0492,P006,10,1233.2,6.32,14.81
SL03737,S0492,P071,10,1808.1,7.99,17.71
SL03738,S0492,P106,10,1796.1,6.59,10.38
SL03739,S0492,P055,3,336.45,23.31,8.23
SL03740,S0492,P134,10,1999.8,24.34,17.86
SL03741,S0492,P173,3,585.36,5.74,17.07
SL03742,S0492,P087,2,185.82,13.29,6.22
SL03743,S0493,P067,10,407.0,22.52,13.91
SL03744,S0493,P094,7,325.15,14.53,11.17
SL03745,S0493,P121,6,1036.68,9.57,9.05
SL03746,S0493,P134,3,599.94,22.68,16.43
SL03747,S0493,P054,8,776.56,7.27,8.39
SL03748,S0493,P111,4,671.24,10.67,17.81
SL03749,S0493,P079,2,95.84,13.49,14.77
SL03750,S0493,P018,9,309.51,11.44,16.43
SL03751,S0494,P163,9,1225.35,6.48,9.85
SL03752,S0494,P045,3,62.58,5.04,17.81
SL03753,S0494,P008,1,139.25,5.12,10.0
SL03754,S0494,P042,1,90.37,25.0,12.39
SL03755,S0494,P079,6,287.52,26.48,17.42
SL03756,S0495,P193,10,907.8,17.46,11.96
SL03757,S0495,P023,6,342.6,7.42,13.88
SL03758,S0495,P079,3,143.76,19.99,12.46
SL03759,S0495,P116,8,436.4,22.66,16.44
SL03760,S0495,P059,3,410.67,17.68,15.59
SL03761,S0495,P102,8,150.24,5.76,5.5
